AccountID,AccountType,Balance,CreditScore,Currency,CustomerID,DateOpened,ManagerID,ODLimit
9619422701943,FixedDeposit,39352.49,566,USD,448139,2021-12-27,632,959.66
5357586691828,Checking,10374.14,762,USD,410553,2022-12-19,452,6982.53
8705088078831,FixedDeposit,5353.25,451,USD,448791,2022-04-22,1782,1589.22
3036370515276,Savings,12030.51,570,GBP,419542,2022-03-18,2548,9662.22
7064048277989,Checking,42176.48,816,EUR,443326,2020-10-30,2476,2115.26
7026293916013,Savings,47776.06,430,GBP,419500,2021-10-25,6,6364.27
2462003003127,FixedDeposit,37279.32,476,GBP,412383,2021-02-03,1024,792.95
3075886846579,Savings,4229.56,564,GBP,446312,2021-09-11,1605,3072.53
6437436668491,Checking,48751.15,746,GBP,420858,2021-02-21,460,6836.83
5293323749683,Savings,5571.73,775,USD,430246,2020-03-04,669,1561.15
4568436475918,FixedDeposit,40848.48,346,USD,413486,2024-05-14,1409,7173.7
6288303436958,Checking,41210.77,517,USD,411025,2020-12-25,1005,3235.37
1983485958787,FixedDeposit,13808.61,314,EUR,431902,2021-04-07,422,2490.79
4322715202569,FixedDeposit,10839.6,795,USD,440807,2021-09-10,241,2217.38
4123507793618,Checking,43354.09,547,GBP,413245,2022-07-10,463,4740.52
5324711571567,Business,22179.33,826,EUR,437489,2021-11-06,1625,4700.9
6648676607849,FixedDeposit,43029.85,645,GBP,424310,2021-04-17,1516,2372.19
7844587809734,Savings,30648.54,731,USD,415100,2024-06-09,2731,9665.77
9293625130805,Business,11983.77,506,GBP,428178,2023-11-03,1218,7704.16
2963201950098,FixedDeposit,12607.68,733,EUR,404113,2023-01-05,2959,8675.05
2485849610815,FixedDeposit,3918.8,580,EUR,413855,2023-06-04,2317,6756.41
3330536456634,Business,44582.4,795,EUR,443259,2021-05-16,1456,6998.17
8129958219172,FixedDeposit,23379.8,846,EUR,400748,2021-01-20,2582,9289.26
4909550914426,FixedDeposit,34985.6,654,USD,410996,2020-02-16,2504,3925.76
4380200375227,Checking,14433.31,333,GBP,416678,2023-12-30,2833,2773.56
8171254489311,Business,23287.22,571,USD,429296,2024-03-28,1489,9693.21
1176040062306,Checking,47326.77,333,GBP,401676,2021-02-01,1922,9005.62
2306934900041,FixedDeposit,3402.98,454,EUR,427909,2023-09-01,1034,9219.59
1727525390783,Checking,49468.1,603,GBP,444701,2021-08-07,1674,8572.2
1920819941052,FixedDeposit,5859.13,841,GBP,421577,2022-07-21,2507,7438.97
9488064714378,FixedDeposit,39474.74,461,EUR,415188,2020-02-02,2821,6847.93
3723578420523,Savings,17175.89,702,EUR,426702,2021-03-09,390,1878.97
6976262620151,Checking,44518.3,672,USD,404745,2023-05-31,747,2239.22
7985084316218,Checking,39627.48,824,USD,422382,2023-05-15,2364,8445.26
6500294040004,Checking,18261.58,702,GBP,418738,2020-09-29,2574,3265.38
5810255623090,FixedDeposit,2522.19,818,USD,428314,2020-12-21,651,7518.72
6535960728315,Savings,23049.51,485,USD,419952,2021-11-20,558,7358.0
1218106872297,FixedDeposit,30405.83,661,USD,435446,2021-11-29,1465,6454.45
4867805626315,FixedDeposit,36410.14,567,USD,412701,2024-02-24,462,5554.63
3089942338297,FixedDeposit,22463.47,511,EUR,439286,2022-02-02,2764,8936.54
8150618970816,Checking,1112.18,773,USD,404086,2020-05-28,194,7339.64
3984808245651,Checking,42686.86,440,EUR,407715,2021-02-24,452,1271.09
4226400856151,FixedDeposit,31665.68,573,GBP,420899,2020-09-19,943,1641.77
1428481834341,Business,12748.46,706,USD,405202,2023-01-29,2895,4888.9
9115326876241,FixedDeposit,9973.42,782,GBP,422230,2022-02-15,802,2946.12
7128870289897,Business,26219.72,850,USD,437103,2020-07-07,991,9407.25
4753091099431,Checking,40018.2,590,USD,417585,2023-11-26,1590,9957.53
8286563865241,FixedDeposit,26986.27,556,USD,447386,2020-03-01,447,3188.15
8909911577854,Checking,41912.98,455,USD,425431,2022-01-25,2569,3275.62
6285361281144,Checking,45315.45,536,EUR,419917,2021-05-31,1458,2614.17
9802516369394,Savings,17675.89,663,GBP,426487,2022-09-04,2817,3304.84
9322959612044,FixedDeposit,25329.66,554,EUR,428938,2022-04-27,2201,2468.56
5355881320042,Checking,9656.42,502,GBP,449625,2024-03-24,2627,6491.35
4506767237883,FixedDeposit,23433.58,700,EUR,446009,2022-06-03,574,6243.5
1530738094922,Checking,40901.46,564,EUR,447795,2020-07-14,2318,565.47
6108051604536,Business,20980.36,346,EUR,422623,2024-04-01,2326,9695.98
4389015932281,Savings,3384.15,389,GBP,425300,2023-05-06,1264,9438.9
2831282514133,Business,17560.35,765,EUR,426537,2022-05-17,2104,1296.16
3128851790310,Checking,10791.08,366,USD,403353,2021-08-28,1129,8809.3
7738473124292,FixedDeposit,46976.13,332,EUR,442860,2021-07-17,1596,6664.72
6077278892914,Savings,2487.61,655,USD,423815,2021-09-02,2566,6973.95
4388756917781,Checking,30675.74,780,EUR,426001,2020-07-24,2369,9903.8
6152464441510,Savings,44260.85,551,EUR,427339,2021-02-04,1097,3801.67
3757320841872,Checking,34911.36,318,GBP,432291,2023-09-24,824,2263.31
9029352678741,Savings,2624.03,454,GBP,409933,2020-04-15,1796,3515.9
9653222589398,Checking,6106.91,395,EUR,426227,2020-02-21,1244,3915.6
1960668381660,FixedDeposit,33008.83,357,USD,438760,2024-03-04,39,7743.19
7667207093936,FixedDeposit,38168.1,345,EUR,429807,2021-03-11,573,5314.69
2149760510535,Business,1595.0,594,EUR,409530,2023-02-14,2408,9822.51
8436785345834,FixedDeposit,42000.8,513,USD,435708,2022-11-20,1900,8895.7
8894921635979,Checking,6503.11,820,USD,442474,2024-01-22,2030,5508.99
6447896198424,Checking,3663.03,450,USD,402411,2022-03-13,142,5514.39
3307869691242,Checking,14279.5,686,GBP,441628,2023-05-04,343,7633.95
5419307895302,Savings,43054.79,353,USD,436014,2022-09-11,2217,6807.2
3560453108049,FixedDeposit,14151.48,628,GBP,421291,2023-10-07,2409,1412.88
4780611873801,Checking,42585.09,336,EUR,431950,2020-01-05,1781,5526.64
8005391130377,FixedDeposit,39307.31,636,GBP,448432,2023-12-19,104,8834.24
9610512310643,FixedDeposit,49637.5,821,GBP,420673,2021-02-20,1954,3127.02
3465277025789,FixedDeposit,45380.05,786,EUR,404648,2021-06-13,363,5040.1
8593801279293,FixedDeposit,22563.0,686,EUR,419719,2022-06-07,809,9592.49
7475910637051,FixedDeposit,31427.3,494,USD,412607,2020-05-29,536,5643.91
9447669349915,Business,18151.82,705,EUR,406896,2020-09-16,1542,4615.76
7870873048335,FixedDeposit,18917.61,448,GBP,419742,2024-05-02,2488,2557.05
7694511231155,Checking,49560.67,580,USD,435204,2020-08-05,1863,8150.98
6730470832645,Business,27404.6,496,EUR,419599,2021-05-29,205,5811.42
7233366028528,Business,31269.13,804,USD,447889,2024-02-03,2183,5748.42
7943716963028,Checking,29023.21,653,GBP,423343,2020-01-02,2000,1554.86
8262982235956,Savings,28871.08,805,GBP,406378,2022-09-08,2924,8056.95
4375617137400,FixedDeposit,49783.67,776,USD,446023,2020-11-26,1863,4485.08
6376527308551,Savings,16477.22,613,GBP,413437,2021-11-03,1722,1072.59
9120388003236,Checking,13968.33,552,GBP,413885,2023-06-15,2187,8553.37
4896284407296,Savings,7165.93,626,USD,410953,2020-11-19,1252,6994.67
2353156479837,Savings,44755.52,402,EUR,409272,2022-07-14,2298,6305.29
3103447397357,Business,38438.62,787,EUR,415759,2020-09-16,474,3748.62
7620095519016,Business,1947.92,718,USD,400949,2020-04-18,1812,7632.34
1994342619396,Checking,17606.33,370,GBP,433843,2021-09-09,982,5524.74
3778247931519,Business,20295.91,694,GBP,421544,2020-04-20,1150,2474.34
1423683926635,Business,7196.76,558,EUR,401362,2020-11-25,1413,4905.19
7301593314622,Business,48866.35,325,GBP,436635,2021-03-02,1868,2519.47
4061620118247,Business,15755.23,366,GBP,421005,2022-09-20,326,9931.2
5849974059268,FixedDeposit,19361.73,304,EUR,416300,2022-11-22,1914,3617.06
1764428270137,Savings,39576.91,843,USD,433181,2020-08-19,2997,4702.47
4469044442952,FixedDeposit,14769.55,342,EUR,422660,2023-09-06,1448,2563.25
4761986085037,FixedDeposit,21430.15,628,EUR,400765,2023-07-09,925,5687.8
8448913975759,FixedDeposit,25474.57,777,USD,426349,2021-07-02,1657,1327.1
2533771635661,Business,16314.51,371,GBP,400372,2020-06-23,2394,623.35
4451717484967,FixedDeposit,13406.9,442,USD,407000,2020-12-12,890,6116.55
2844504674920,Business,21116.14,542,USD,405517,2020-03-19,2517,2758.24
5557413360647,FixedDeposit,12764.8,652,EUR,416928,2020-09-01,2329,5819.46
7531681479805,Business,35836.44,495,GBP,421782,2024-04-18,1510,851.98
3755276290822,FixedDeposit,9739.79,839,USD,434273,2023-11-04,237,6025.09
9145302912516,Savings,22683.83,383,EUR,432801,2022-02-17,1995,2091.37
3156564176419,Checking,8223.96,645,GBP,435771,2023-10-26,43,4403.48
9173156614564,FixedDeposit,16599.07,482,GBP,421807,2021-02-23,614,5514.05
1337051470948,Checking,6900.88,354,USD,434667,2023-04-09,535,5188.86
8766490953167,Savings,9463.74,654,USD,425032,2021-03-08,2840,4819.46
8629048633588,Checking,40670.13,615,EUR,440328,2024-05-21,2728,5848.19
4609153696043,FixedDeposit,35172.14,362,USD,406573,2021-07-07,2758,6920.49
1773329361853,Savings,46193.39,303,USD,411764,2022-02-20,125,5094.4
4683165339463,Checking,24451.53,591,GBP,406918,2020-05-21,1805,2496.21
8945867948154,Checking,25632.84,776,USD,404519,2024-05-30,476,9338.26
6305213333333,Checking,43119.38,722,EUR,409198,2021-03-01,1511,8406.58
6413782471893,FixedDeposit,31642.61,765,EUR,420694,2021-06-11,1695,2251.82
1326949122244,Checking,39244.96,493,USD,413154,2022-07-14,386,2884.44
4458220389381,FixedDeposit,26435.67,366,EUR,414897,2020-01-24,707,8652.38
9835130593454,FixedDeposit,24759.97,603,USD,435185,2022-01-13,868,1769.7
9541555718306,Checking,44134.53,725,EUR,423740,2023-12-26,419,3898.11
4877108339309,Checking,6355.52,848,USD,403495,2020-11-07,573,6995.1
6877137956452,FixedDeposit,10010.72,660,GBP,449985,2023-09-16,1592,1564.88
2209274896736,Savings,8143.07,578,USD,443098,2020-12-10,836,6663.51
1722846386058,Checking,21223.13,840,EUR,446418,2022-10-23,2425,3988.99
2710848725255,Savings,36387.69,697,GBP,429131,2023-01-17,1555,969.73
6953235738623,Business,1945.69,425,GBP,438720,2020-08-09,2062,9770.05
4933994648489,FixedDeposit,8435.65,452,USD,413577,2022-06-29,366,6857.01
6095699967294,Savings,1691.47,810,EUR,437822,2023-08-27,814,4076.69
5337528978925,Savings,11029.66,592,EUR,414727,2022-09-16,2375,6855.47
7049273380870,Savings,42902.84,729,USD,428461,2022-01-15,761,9275.34
5089744739659,Checking,20737.61,718,USD,446770,2022-11-15,484,4201.62
3136867024712,FixedDeposit,40817.97,769,EUR,447522,2021-12-04,729,3633.53
4481888705807,Savings,41463.83,621,GBP,411587,2020-09-20,2930,1375.63
6596570420257,Savings,17023.0,674,GBP,424426,2020-01-10,2656,9026.14
4654179449104,Business,40593.56,363,GBP,447618,2020-10-03,1618,1969.82
7725517833716,FixedDeposit,29552.63,743,USD,400928,2023-09-20,2444,4230.98
6044445925988,Savings,44709.24,442,USD,421734,2022-07-06,295,5548.78
5523449330062,Savings,18901.06,438,GBP,441383,2021-03-15,1654,3486.77
5977794091902,FixedDeposit,19495.93,421,EUR,400001,2021-02-27,1031,8341.66
4872053289003,Business,19982.4,336,GBP,402561,2021-10-14,80,4985.24
7009751987790,Savings,32621.06,646,USD,415492,2024-05-18,1953,7791.61
4701657067102,Checking,27539.01,459,GBP,427017,2024-02-17,2123,4688.82
8631288972249,Savings,14619.9,333,USD,444202,2021-09-13,379,1347.5
2197705535473,Business,23098.03,346,USD,438008,2020-06-12,2797,4484.3
6840638738965,Checking,19679.25,849,USD,432923,2022-09-07,976,2744.65
4289894523814,FixedDeposit,48337.65,433,GBP,401048,2021-11-14,1764,1909.07
9508316646700,Business,37406.96,507,GBP,411734,2023-03-07,522,2496.98
6560878097396,FixedDeposit,22485.27,320,USD,422587,2020-07-19,462,8961.12
3524719545672,Business,34714.89,408,EUR,431011,2021-07-16,2453,4263.58
6203157450888,Savings,8819.41,760,GBP,406344,2024-04-25,2298,8038.32
4377046898513,Checking,7327.05,690,USD,435377,2023-06-27,1154,3787.4
4798836451108,FixedDeposit,14077.99,619,GBP,436245,2023-12-27,1474,974.06
3521603353126,FixedDeposit,18338.26,837,EUR,422866,2022-12-16,2262,4784.56
8457496004921,FixedDeposit,18435.11,358,GBP,440100,2022-03-04,2244,9016.68
1334932792323,Business,17747.92,743,GBP,447087,2024-04-23,1018,9680.54
5644179431498,FixedDeposit,17861.23,569,EUR,429031,2020-02-02,340,7198.96
7766881377259,FixedDeposit,12813.32,457,GBP,442830,2020-08-17,1870,4844.97
2501893807831,FixedDeposit,1819.54,751,USD,405790,2023-12-11,2050,4069.76
9912027556429,Savings,45770.19,695,GBP,417323,2021-05-19,2062,2040.7
7837883132001,FixedDeposit,28377.96,705,GBP,432445,2020-02-02,591,1506.26
5016137341781,FixedDeposit,25290.32,342,USD,437069,2024-03-07,385,5032.59
8544335987463,Savings,24643.94,620,USD,409073,2021-02-27,1910,6419.67
5870149326078,FixedDeposit,8524.66,761,GBP,419065,2020-09-29,1261,3184.71
3970990964042,Business,47869.72,667,GBP,410194,2020-03-23,2720,1712.77
1485554305648,Business,49000.67,693,GBP,430374,2020-12-08,418,5707.67
1200297077726,Savings,11030.04,329,USD,437076,2023-08-03,596,3185.19
5722284127050,Savings,10171.84,390,USD,430471,2020-05-25,1705,9490.92
1755136361965,Checking,32515.96,440,GBP,432741,2023-01-08,2974,9002.29
3522347474420,Savings,48904.26,611,EUR,405642,2022-06-27,388,9300.04
3860178801892,Business,14160.44,334,GBP,400603,2023-07-10,2284,2219.86
1311391156777,Business,7535.2,681,GBP,441035,2020-05-13,2744,5972.61
4042891347204,Checking,24965.63,784,GBP,407848,2022-11-29,320,1612.39
5717047372238,Savings,35982.15,517,USD,440411,2024-02-13,1748,8694.8
4976861401289,Savings,44481.09,510,USD,414255,2023-02-25,246,2372.76
7489147498498,Savings,5625.75,775,USD,406958,2023-03-29,657,7501.28
2015058387009,Checking,19071.32,837,USD,438594,2024-03-04,1870,5773.95
4344548914881,Checking,15179.92,385,EUR,410643,2021-02-20,1613,1878.59
8615449219213,Checking,9500.91,717,GBP,421353,2023-01-07,2923,7184.57
7293607552084,Savings,18385.47,646,USD,407144,2020-12-13,552,9792.15
9004006817916,Savings,27039.16,844,EUR,434195,2023-06-25,2721,6911.96
6566390385628,Checking,46842.95,497,USD,435225,2024-02-04,427,6136.67
8096077761279,Business,31982.61,337,GBP,408346,2020-04-03,2514,7181.96
3193030962289,Savings,42816.15,785,GBP,409879,2023-05-06,2457,6340.03
7214595343028,FixedDeposit,30925.87,637,EUR,442590,2022-06-02,2687,9139.65
4399709973109,Checking,10700.37,416,EUR,410598,2021-10-27,2024,689.53
4460773892969,Savings,37256.23,393,EUR,408467,2021-09-04,2930,1436.21
7089595860216,FixedDeposit,37667.51,527,GBP,413172,2020-01-14,438,918.36
8837851507013,Savings,38841.46,400,USD,424207,2020-05-30,2692,5227.39
6732116212107,Checking,46047.63,301,EUR,430673,2023-03-08,1407,3778.62
6304927380987,Savings,12888.74,711,USD,404476,2023-08-23,1300,6269.86
6584936066471,Savings,1420.08,673,GBP,442969,2023-04-06,1302,6102.86
4016011920041,Business,37854.8,754,GBP,427702,2021-02-18,769,9733.45
9325035599737,Savings,3247.54,768,GBP,436382,2023-04-27,528,2009.71
3210921778456,Checking,5808.72,650,GBP,405881,2020-08-25,2817,7330.16
7648617994318,FixedDeposit,34407.85,766,USD,446130,2020-07-05,2668,5605.48
3030510284167,Business,46465.09,317,USD,445492,2022-05-07,536,2899.64
2873357040473,FixedDeposit,5502.44,554,EUR,434936,2022-03-11,429,7769.25
6293826020750,Business,15855.66,422,EUR,418936,2023-12-07,1788,796.12
1864710040432,Checking,28221.14,615,EUR,412720,2020-08-14,2490,2033.1
2591100155254,Business,25535.76,782,GBP,441489,2020-11-27,1156,6962.32
4778967454909,Checking,18324.44,806,EUR,423748,2023-12-24,1673,6717.25
5293774838980,Checking,3350.89,815,GBP,418414,2023-03-10,2243,1901.3
5335730736512,Checking,19070.62,749,EUR,436994,2023-10-30,2901,7613.18
8279228610174,Checking,1274.15,408,EUR,443533,2020-06-13,1710,2260.84
1212275733216,Business,21133.85,492,EUR,406819,2021-08-06,2630,6789.84
7920542347417,Business,23070.88,584,USD,409418,2020-11-28,1556,9106.03
9147907992179,FixedDeposit,26640.14,460,USD,446471,2022-11-12,1348,9433.92
2302538383243,Checking,4155.58,494,GBP,429831,2023-08-04,635,8898.3
7493248840468,Savings,34977.66,390,GBP,411922,2020-06-02,2449,3358.45
6136198808621,Business,12479.03,519,GBP,437224,2021-05-06,1231,6433.59
7386417371737,Savings,33285.36,428,GBP,412611,2021-10-04,129,7738.48
1749815786193,FixedDeposit,6654.72,414,EUR,436033,2024-07-10,1358,2982.25
8342448922235,Business,30019.04,493,USD,438357,2024-01-23,905,1838.4
1282426791835,Checking,19605.63,801,USD,425207,2020-09-28,511,1917.75
1281943056042,Business,9787.76,787,EUR,416343,2024-04-30,348,3475.2
7336595929645,Checking,9917.07,764,USD,415827,2022-05-16,1705,6887.68
2393563300207,FixedDeposit,2544.03,448,USD,415389,2024-06-25,2878,7572.66
4135668618847,Checking,40536.65,686,USD,410117,2024-05-29,2938,5068.38
1759463116034,Checking,31096.54,376,GBP,443525,2022-06-19,1217,2521.12
1604822847684,Savings,32339.9,356,USD,449667,2020-02-05,682,886.48
5484286127325,FixedDeposit,48660.85,631,EUR,422761,2022-09-13,1938,9110.57
5355600669189,Business,6178.3,593,USD,407803,2021-01-02,268,7891.87
3720090665252,Savings,15068.93,772,USD,406159,2022-09-27,854,8073.9
4177233013593,Savings,3513.81,758,GBP,409279,2023-05-22,529,9258.95
4543942524152,Checking,5078.4,837,GBP,403349,2022-04-25,1897,5549.37
4582139011566,Checking,30008.63,616,GBP,414566,2021-04-02,1357,9993.18
1381885006243,Business,41724.11,654,GBP,447151,2022-04-16,2267,927.25
4703917636219,FixedDeposit,24013.35,692,GBP,410213,2024-03-15,1702,6074.59
1730543207970,Business,25892.45,582,EUR,404710,2023-08-09,177,8965.54
5840446779319,Savings,38674.77,446,EUR,418574,2021-07-23,1675,9049.92
2640251934508,Checking,27857.21,488,USD,402844,2021-05-10,2508,5971.16
1740353944264,Business,25518.61,588,EUR,427774,2020-03-31,244,4106.5
6502103626282,Savings,3202.55,795,GBP,407530,2021-05-27,1169,8594.81
7493219057808,FixedDeposit,18361.92,305,USD,412590,2022-07-24,3,6564.26
3868602090985,Savings,3562.09,417,EUR,404646,2021-09-24,1904,6154.4
1893470968062,FixedDeposit,41754.39,685,USD,439851,2021-04-05,1157,7328.83
9369372992998,Savings,38994.27,756,USD,442039,2021-11-02,2224,7782.99
2594143081219,Business,14655.74,385,EUR,414606,2023-06-10,1635,3978.01
7711397102600,FixedDeposit,8629.03,310,EUR,411013,2023-01-06,2131,8035.58
6937197228307,FixedDeposit,47262.9,539,USD,444720,2023-10-14,564,5616.64
7751296189861,Business,5710.47,796,GBP,435067,2023-10-07,1017,8993.06
4619481529022,Business,19079.31,314,GBP,447540,2021-07-28,670,9603.31
7735084030119,FixedDeposit,44256.28,815,USD,434329,2023-05-08,2578,1247.7
5482649596802,Checking,14276.09,474,GBP,422773,2023-04-05,1253,8977.15
7999588142916,Checking,29192.31,320,EUR,444865,2022-03-25,805,6697.62
9871960168921,FixedDeposit,37885.66,511,USD,424849,2022-06-28,1523,4475.66
4936235301770,Savings,10738.45,806,USD,445216,2020-05-27,1813,8039.19
3934538209961,Business,29760.55,472,EUR,426362,2022-01-11,1683,684.38
3879163512037,Savings,17329.92,760,USD,448770,2020-02-23,2373,3875.12
4389866908096,Business,3253.36,431,EUR,424277,2020-10-18,2511,5665.76
6431549206545,FixedDeposit,7414.89,552,GBP,444667,2021-08-01,2271,9774.41
4737299776593,FixedDeposit,41089.75,311,GBP,430513,2022-11-29,1115,7911.51
3936748831039,Business,16323.92,671,USD,414715,2024-03-26,1197,1184.62
1834325079737,Business,32402.8,477,EUR,405217,2024-03-19,1396,6572.38
6109120804305,Checking,44480.83,641,GBP,435931,2022-05-23,2655,3971.44
1871992371250,Savings,7958.6,512,EUR,401694,2021-12-29,2495,7325.63
3725317217583,Business,16174.37,536,USD,405902,2024-03-14,2993,5051.02
1660928508298,Savings,8740.35,725,USD,417924,2022-01-03,910,9328.82
8151460058001,FixedDeposit,32842.18,705,USD,412597,2022-02-03,2290,5260.97
2407337800718,FixedDeposit,2724.42,619,USD,400053,2021-10-15,1638,8182.64
4942545904317,Savings,33442.75,328,EUR,401642,2021-11-15,1878,9180.09
5588271145699,FixedDeposit,14783.48,459,GBP,418115,2020-05-30,2024,4006.29
4046703948169,Business,4711.12,556,GBP,448166,2023-10-27,2295,9046.1
9330070521825,Checking,12250.88,499,USD,425568,2020-01-17,897,1325.28
8127479317771,Checking,47266.85,643,GBP,448287,2024-01-29,328,1113.21
2733770560637,Savings,6543.99,836,USD,410953,2022-05-24,2895,5156.61
2271348265072,Savings,32658.12,426,EUR,444441,2021-06-06,2991,8894.86
6305571221726,Savings,7584.58,574,GBP,430972,2021-08-01,1626,6317.59
1095983167725,FixedDeposit,7048.21,519,GBP,402573,2022-11-28,120,6484.68
8265862333293,Checking,2752.83,529,EUR,411240,2021-11-18,2021,3772.9
7743663100497,Savings,41631.85,743,GBP,411363,2022-12-29,802,6408.0
5833768850032,Savings,42552.0,361,GBP,402223,2024-01-18,33,9164.39
7959469803772,FixedDeposit,35566.24,707,GBP,423833,2023-07-05,506,2149.97
6055523999969,FixedDeposit,16413.04,813,USD,426936,2022-09-10,1334,6146.57
1419665769664,Business,7263.03,843,GBP,425462,2021-06-26,2753,4406.45
8028874294844,FixedDeposit,31657.7,528,EUR,433110,2021-06-18,1361,5486.62
6011385861577,FixedDeposit,12380.8,637,GBP,414071,2024-01-06,1274,6693.25
6091937853132,Savings,49904.84,338,EUR,427548,2024-04-27,406,8348.06
3096775056422,Savings,24865.42,684,USD,428620,2023-06-18,1805,4140.31
9830215416739,Business,29443.74,468,USD,424799,2024-03-03,1485,3526.85
3079370159501,Business,22897.38,446,EUR,433083,2022-05-10,2318,9982.12
4353539119617,FixedDeposit,43432.5,640,GBP,432657,2020-11-01,484,9115.2
7875167742279,FixedDeposit,15955.02,405,USD,431870,2020-09-18,2705,1397.4
3828802877022,Savings,48718.05,395,USD,447753,2020-10-29,1086,2307.61
5786638716475,FixedDeposit,37841.65,816,GBP,420610,2020-08-29,812,752.76
5376869094707,Savings,30862.31,764,GBP,433955,2023-05-16,927,4406.74
1735919207591,FixedDeposit,15083.44,345,USD,417207,2022-12-07,1830,5555.82
4120820754370,Savings,3420.95,591,GBP,429092,2022-01-13,162,8600.34
7029587163160,Business,9127.65,313,USD,404200,2024-06-28,2084,2142.08
5632055528776,Savings,22217.46,641,USD,442289,2022-11-20,1898,8641.29
5324779677122,Checking,9072.08,753,EUR,431938,2022-11-25,263,9452.05
3900275092929,Checking,1986.39,606,GBP,414298,2022-03-01,1344,7909.12
8442975509870,Business,6450.54,686,USD,408701,2020-03-20,826,8114.08
4930254772872,Business,46322.17,631,USD,411423,2024-01-14,2973,7151.69
6204226330133,FixedDeposit,10461.67,694,EUR,448827,2022-04-04,648,1904.24
5873764808751,Business,49412.67,656,GBP,402998,2024-01-10,218,2984.3
5867012002245,Checking,28650.08,657,USD,436330,2022-06-02,2743,9339.47
6975170336264,Savings,20914.75,405,EUR,445956,2022-02-05,1121,5138.3
5321294172081,Checking,41633.94,770,USD,447047,2021-01-08,1376,6379.26
5027432261185,Savings,17304.08,410,EUR,408645,2021-05-19,444,4824.37
3794589801416,Savings,32311.56,810,USD,421741,2023-01-16,2445,1196.81
8848400850265,Checking,41008.72,639,EUR,444386,2022-12-02,670,7185.86
4883697642741,Savings,12587.13,498,EUR,444666,2023-04-19,2629,5972.09
3079036458744,FixedDeposit,41201.42,386,USD,435927,2022-08-23,2970,3927.67
2786659557798,FixedDeposit,38761.4,741,EUR,446695,2022-02-03,2372,2585.08
9817733393347,Savings,44449.99,467,EUR,414367,2023-08-29,562,2712.17
1688068991122,FixedDeposit,15814.93,633,USD,422418,2020-12-19,2558,1243.31
6892218908325,FixedDeposit,18703.76,465,GBP,417547,2020-08-29,1290,673.35
6780458129040,Savings,13624.62,550,EUR,446795,2024-05-14,1869,9766.94
6814362127214,FixedDeposit,16425.26,714,GBP,431349,2020-10-15,1985,3783.85
5369373127185,FixedDeposit,16735.31,364,GBP,445365,2021-03-21,1823,6862.07
5042698124217,Savings,37337.99,492,GBP,410199,2021-04-07,1591,5407.12
9661030532852,Checking,44317.64,810,GBP,441926,2021-01-21,1368,2122.07
9189443632263,Business,7146.77,516,EUR,431015,2024-02-09,1956,6376.39
2496659373824,Checking,1900.84,621,USD,429989,2022-10-26,1259,9327.15
6835965483617,Checking,33227.77,495,USD,414293,2021-02-14,2302,9934.02
3069122102667,Business,38114.85,418,USD,400463,2021-11-29,1248,3163.03
1827004808598,Business,11256.75,362,GBP,435697,2023-08-10,2919,9910.02
9791559779494,Business,48604.91,384,EUR,432793,2022-09-18,118,7538.11
2679543778001,Checking,23466.12,468,GBP,439883,2021-07-24,1696,5237.89
9196433461814,Checking,16884.8,610,USD,409468,2021-10-23,1642,7366.79
5866467387176,Business,27240.53,378,USD,417359,2021-11-01,474,3003.19
1479415541184,Savings,13233.06,621,EUR,420924,2020-09-25,385,1782.92
6727780141009,Business,13025.52,429,USD,400951,2023-07-10,1004,8659.41
6417602274814,Checking,16043.62,372,EUR,442152,2024-01-07,1800,7280.5
8190061495504,Savings,34172.71,352,GBP,412437,2020-07-31,1206,6921.53
9218318956007,FixedDeposit,16701.25,474,USD,445184,2021-03-14,2996,4154.39
6300122811470,Savings,47760.38,445,EUR,408990,2023-11-25,1450,3233.77
4356444366938,Checking,13449.15,573,USD,434130,2021-04-30,770,8316.34
3452569342506,Business,14299.01,379,GBP,429306,2024-02-23,623,5352.82
3049795158881,Savings,9784.66,820,GBP,426657,2023-12-23,2744,5209.68
7510871290950,Checking,45273.44,399,EUR,428727,2021-04-29,1300,4797.23
4290835805848,Savings,35630.82,562,GBP,402648,2024-01-25,2745,8901.56
8526719318227,Savings,47937.26,391,EUR,403945,2022-09-08,476,4002.66
6701923361722,Savings,3226.86,719,GBP,447393,2021-10-09,1837,4230.98
3676967047715,Checking,6428.13,783,GBP,419623,2024-05-09,1406,6145.67
1694244611240,Business,47895.15,659,USD,442879,2022-12-21,2174,4186.97
3597682122036,Checking,38981.58,544,USD,425657,2021-06-09,871,6688.33
3376423241791,Savings,19189.75,699,EUR,437410,2022-11-18,1758,4959.9
4650044300606,FixedDeposit,11932.51,736,USD,434330,2020-10-30,660,900.49
3564757562320,FixedDeposit,36298.46,323,USD,433199,2023-12-31,2810,5111.75
5221149980342,Checking,30466.45,801,GBP,449289,2021-12-28,578,2525.29
2266348600380,FixedDeposit,36534.53,786,GBP,443828,2020-05-08,2805,6529.68
4598567301861,Business,10632.03,605,EUR,423720,2023-04-04,229,4588.67
6688103832729,Checking,7201.62,794,USD,409588,2020-08-08,1657,4671.23
6379319554325,FixedDeposit,46828.15,536,USD,414288,2023-05-28,1095,6004.64
8339084452961,Business,36056.84,385,GBP,400135,2023-09-10,1876,8837.42
6525372622267,Checking,37587.24,312,GBP,432718,2023-08-10,2561,1516.67
